date,id,paper_title,page,n_pages,string_length,character_proportion,men_count,women_count,size,total_count,year,men_areas,women_areas
1950-07-15,KBNRC01:000067722:mpeg21:a0092,Algemeen Handelsblad,6,14,455,8.875818135851907e-05,0,2,2905750,2,1950,[],"[0.022688118385958876, 0.37173191086638563]"
1950-07-15,KBNRC01:000067722:mpeg21:a0176,Algemeen Handelsblad,14,14,666,0.00011079012657023379,1,2,3408750,3,1950,[0.09947634763476347],"[0.14737073707370738, 0.031655592225889255]"
1950-07-18,KBNRC01:000067724:mpeg21:a0099,Algemeen Handelsblad,6,6,294,6.133095686305924e-05,1,0,2517632,1,1950,[0.08517289262290914],[]
1950-07-19,KBNRC01:000067725:mpeg21:a0091,Algemeen Handelsblad,6,6,869,0.00031383114151112035,0,2,2061952,2,1950,[],"[0.0308857820162642, 0.3200928052641381]"
1950-07-24,KBNRC01:000067729:mpeg21:a0055,Algemeen Handelsblad,4,6,729,0.00013810765235746354,2,0,3495555,2,1950,"[0.009056930873638092, 0.10204388144371923]",[]
1950-07-26,KBNRC01:000067731:mpeg21:a0121,Algemeen Handelsblad,6,6,252,0.00010804108648174492,0,3,1352792,3,1950,[],"[0.03772937746527182, 0.004849969544468033, 0.14263833612262639]"
1950-07-28,KBNRC01:000067733:mpeg21:a0094,Algemeen Handelsblad,5,6,247,0.00022060150080470425,2,0,851466,2,1950,"[0.01702945273211144, 0.27550600963514693]",[]
1950-07-29,KBNRC01:000067734:mpeg21:a0080,Algemeen Handelsblad,6,10,101,2.85499293035909e-05,2,0,1712907,2,1950,"[0.011107433153113392, 0.17000806231745214]",[]
1950-07-31,KBNRC01:000067735:mpeg21:a0113,Algemeen Handelsblad,6,6,155,1.8156290756480097e-05,13,0,4515150,13,1950,"[0.023274974253347066, 0.0012048326190713487, 0.002445101491644796, 0.0022245108135942326, 0.0027409942083873183, 0.0030198332281319556, 0.002353188709123728, 0.0017299536006555706, 0.0021611685104592315, 0.001931718769033144, 0.005286646069344318, 0.028699821711349566, 0.15467525995814094]",[]
1950-08-04,KBNRC01:000067739:mpeg21:a0156,Algemeen Handelsblad,8,8,109,2.989755561425351e-05,0,1,3138270,1,1950,[],[0.005721623697132496]
1950-08-05,KBNRC01:000067740:mpeg21:a0083,Algemeen Handelsblad,6,10,460,0.00021945894781838724,1,0,1979376,1,1950,[0.009802079039050692],[]
1950-08-08,KBNRC01:000067742:mpeg21:a0113,Algemeen Handelsblad,6,6,344,5.370596111188825e-05,2,0,4228620,2,1950,"[0.0232912865190062, 0.24407773694491347]",[]
1950-08-17,KBNRC01:000067750:mpeg21:a0132,Algemeen Handelsblad,6,6,560,0.00012361362354574643,3,1,2607825,4,1950,"[0.05259517030475588, 0.02109804147134106, 0.07175634868137241]",[0.05113073154832092]
1950-08-24,KBNRC01:000067756:mpeg21:a0094,Algemeen Handelsblad,6,6,297,5.129627589037036e-05,1,0,5789894,1,1950,[0.15092314297981965],[]
1950-08-25,KBNRC01:000067757:mpeg21:a0065,Algemeen Handelsblad,4,8,297,0.00017912068029672518,2,1,1133448,3,1950,"[0.08159174483522844, 0.0784332408721]",[0.0513583331568806]
1950-08-25,KBNRC01:000067757:mpeg21:a0122,Algemeen Handelsblad,6,8,260,0.00018387605056874282,0,1,1060704,1,1950,[],[0.15845608199837088]
1950-08-25,KBNRC01:000067757:mpeg21:a0156,Algemeen Handelsblad,8,8,824,0.00013723109616668914,5,2,3837126,7,1950,"[0.012457240132328205, 0.017702050962100282, 0.022329212019620934, 0.030132969310885282, 0.007749550053868442]","[0.04711286520171608, 0.009254843338477809]"
1950-08-31,KBNRC01:000067762:mpeg21:a0089,Algemeen Handelsblad,5,6,310,0.0003010018506758948,1,1,874038,2,1950,[0.005134788189987163],[0.00685782540347216]
1950-09-02,KBNRC01:000067764:mpeg21:a0173,Algemeen Handelsblad,12,12,215,8.755936219317062e-05,0,1,1698095,1,1950,[],[0.21964436618681524]
1950-09-07,KBNRC01:000067768:mpeg21:a0098,Algemeen Handelsblad,6,6,364,4.665132555768521e-05,0,1,4636880,1,1950,[],[0.36524042028260384]
1950-09-11,KBNRC01:000067771:mpeg21:a0143,Algemeen Handelsblad,8,8,136,4.6541456460125266e-05,1,0,1662606,1,1950,[0.20469431723451015],[]
1950-09-13,KBNRC01:000067773:mpeg21:a0104,Algemeen Handelsblad,6,6,874,0.00029821901149610405,0,1,2154448,1,1950,[],[0.2718028005317371]
1950-09-14,KBNRC01:000067774:mpeg21:a0022,Algemeen Handelsblad,2,8,105,0.00017489040201473742,1,0,489676,1,1950,[0.07665476764227776],[]
1950-09-14,KBNRC01:000067774:mpeg21:a0119,Algemeen Handelsblad,8,8,529,0.0001118911766298462,1,0,3492336,1,1950,[0.29572412276481985],[]
1950-09-15,KBNRC01:000067775:mpeg21:a0034,Algemeen Handelsblad,2,8,122,0.00011343856464882395,0,1,943616,1,1950,[],[0.1313182481009224]
1950-09-15,KBNRC01:000067775:mpeg21:a0049,Algemeen Handelsblad,3,8,250,7.380956247167558e-05,3,0,2502879,3,1950,"[0.03485386229218432, 0.02075969313738299, 0.026024430266105552]",[]
1950-09-15,KBNRC01:000067775:mpeg21:a0078,Algemeen Handelsblad,5,8,837,0.00010038148562439981,0,2,5791800,2,1950,[],"[0.08533150315963949, 0.11742877861804621]"
1950-09-15,KBNRC01:000067775:mpeg21:a0108,Algemeen Handelsblad,6,8,4,3.6274217120777545e-07,0,1,3863808,1,1950,[],[0.34306363049095606]
1950-09-15,KBNRC01:000067775:mpeg21:a0149,Algemeen Handelsblad,8,8,531,0.00011784559608122337,1,0,3592736,1,1950,[0.1079088471849866],[]
1950-09-16,KBNRC01:000067776:mpeg21:a0128,Algemeen Handelsblad,8,12,357,6.95161133287898e-05,1,1,2823588,2,1950,[0.1407050178708792],[0.35462397488585445]
1950-09-18,KBNRC01:000067777:mpeg21:a0116,Algemeen Handelsblad,6,8,236,9.07410312487504e-05,2,0,1883000,2,1950,"[0.2539431757833245, 0.03825703664365374]",[]
1950-09-19,KBNRC01:000067778:mpeg21:a0060,Algemeen Handelsblad,5,8,410,0.00033287164307066783,1,2,868562,3,1950,[0.042836320262687064],"[0.061470568594988034, 0.1093370421455233]"
1950-09-21,KBNRC01:000067780:mpeg21:a0113,Algemeen Handelsblad,6,6,853,0.00020771597895956453,3,1,2695875,4,1950,"[0.004956461260258728, 0.05768071590856401, 0.08427875921546808]",[0.0035583994065006724]
1950-09-25,KBNRC01:000067783:mpeg21:a0149,Algemeen Handelsblad,10,10,642,0.00015757257726640048,1,0,2796981,1,1950,[0.15398066701203905],[]
1950-09-29,KBNRC01:000067787:mpeg21:a0111,Algemeen Handelsblad,7,10,1915,0.00038933130569318255,0,2,4178407,2,1950,[],"[0.015605947434034071, 0.016227236839302633]"
1950-09-30,KBNRC01:000067788:mpeg21:a0105,Algemeen Handelsblad,7,12,857,7.880474262941173e-05,0,1,7659756,1,1950,[],[0.3526185429405323]
1950-09-30,KBNRC01:000067788:mpeg21:a0166,Algemeen Handelsblad,12,12,1009,0.00011130057088699165,0,1,5824520,1,1950,[],[0.3402632319916491]
1950-10-03,KBNRC01:000067790:mpeg21:a0101,Algemeen Handelsblad,6,6,34,7.965767815674008e-06,0,1,2255568,1,1950,[],[0.11310233165216034]
1950-10-05,KBNRC01:000067792:mpeg21:a0108,Algemeen Handelsblad,6,8,72,3.010975003889176e-05,0,1,1563796,1,1950,[],[0.3335422267354565]
1950-10-06,KBNRC01:000067793:mpeg21:a0117,Algemeen Handelsblad,6,10,649,0.00022360481277489786,0,1,2009682,1,1950,[],[0.41987836881655904]
1950-10-06,KBNRC01:000067793:mpeg21:a0138,Algemeen Handelsblad,8,10,198,8.721781128664552e-06,3,0,13350069,3,1950,"[0.12136027162106802, 0.08557888352487167, 0.2246692507731608]",[]
1950-10-06,KBNRC01:000067793:mpeg21:a0144,Algemeen Handelsblad,8,10,568,5.1806420566711155e-05,0,2,5849300,2,1950,[],"[0.22875968064554733, 0.157238302019045]"
1950-10-07,KBNRC01:000067794:mpeg21:a0130,Algemeen Handelsblad,8,12,147,4.781822049859766e-05,0,1,1691742,1,1950,[],[0.7961793228518297]
1950-10-07,KBNRC01:000067794:mpeg21:a0184,Algemeen Handelsblad,12,12,609,0.00016845336027111862,0,1,2486088,1,1950,[],[0.017156673456450455]
1950-10-10,KBNRC01:000067796:mpeg21:a0043,Algemeen Handelsblad,3,6,485,0.0002003431030544268,1,2,1812057,3,1950,[0.04531369598196966],"[0.04467850625007933, 0.02331935474435959]"
1950-10-10,KBNRC01:000067796:mpeg21:a0068,Algemeen Handelsblad,4,6,15,1.1892793601359899e-05,2,1,687764,3,1950,"[0.06307396141699768, 0.0710825224931808]",[0.1645186430228974]
1950-10-10,KBNRC01:000067796:mpeg21:a0080,Algemeen Handelsblad,5,6,606,0.00020667886503972436,1,0,2815085,1,1950,[0.052055266537244876],[]
1950-10-13,KBNRC01:000067799:mpeg21:a0102,Algemeen Handelsblad,8,12,160,1.910241113021087e-05,0,1,4458454,1,1950,[],[0.6111140767629317]
1950-10-13,KBNRC01:000067799:mpeg21:a0143,Algemeen Handelsblad,10,12,926,0.00016505120865253334,0,2,3598804,2,1950,[],"[0.24551239800778257, 0.24370096287544418]"
1950-10-14,KBNRC01:000067800:mpeg21:a0137,Algemeen Handelsblad,8,12,1055,0.000377535661911268,0,1,2510662,1,1950,[],[0.074447297167042]
1950-10-20,KBNRC01:000067805:mpeg21:a0124,Algemeen Handelsblad,8,12,302,2.8982986986638843e-05,1,0,5885406,1,1950,[0.01055050407737376],[]
1950-10-20,KBNRC01:000067805:mpeg21:a0171,Algemeen Handelsblad,11,12,826,0.00010016171387605944,2,0,5587512,2,1950,"[0.0035076434735173724, 0.0069573004943882]",[]
1950-10-21,KBNRC01:000067806:mpeg21:a0099,Algemeen Handelsblad,7,12,157,8.211898360758633e-05,1,0,1241912,1,1950,[0.4122820296446125],[]
1950-10-21,KBNRC01:000067806:mpeg21:a0137,Algemeen Handelsblad,8,12,449,0.00011280519898811978,0,1,2662713,1,1950,[],[0.004994154458253668]
1950-10-21,KBNRC01:000067806:mpeg21:a0184,Algemeen Handelsblad,12,12,81,2.939021828223971e-05,0,2,1660468,2,1950,[],"[0.020602023044105636, 0.021852272973643574]"
1950-10-24,KBNRC01:000067808:mpeg21:a0055,Algemeen Handelsblad,3,6,113,9.76703461592649e-05,2,1,729525,3,1950,"[0.13420924574209245, 0.10223364518008293]",[0.053973475891847436]
1950-10-24,KBNRC01:000067808:mpeg21:a0056,Algemeen Handelsblad,3,6,125,3.1427091661512625e-05,1,0,2513700,1,1950,[0.6494124199387358],[]
1950-10-24,KBNRC01:000067808:mpeg21:a0122,Algemeen Handelsblad,6,6,569,5.709886392327197e-05,1,0,5974500,1,1950,[0.08030579964850615],[]
1950-10-25,KBNRC01:000067809:mpeg21:a0080,Algemeen Handelsblad,6,6,288,4.679579598267841e-05,0,1,3378745,1,1950,[],[0.6416080526941217]
1950-10-27,KBNRC01:000067811:mpeg21:a0110,Algemeen Handelsblad,6,8,316,4.076838076635525e-05,0,1,4425959,1,1950,[],[0.1674355772387408]
1950-10-28,KBNRC01:000067812:mpeg21:a0072,Algemeen Handelsblad,4,16,86,3.0114680906942134e-05,4,0,1802518,4,1950,"[0.018467499353681905, 0.07141176953572724, 0.07103396470936767, 0.06768309664591421]",[]
1950-10-28,KBNRC01:000067812:mpeg21:a0125,Algemeen Handelsblad,9,16,68,5.424152795193562e-05,3,0,733832,3,1950,"[0.0306200874314557, 0.02649107697674672, 0.08816459353094441]",[]
1950-11-11,KBNRC01:000067824:mpeg21:a0115,Algemeen Handelsblad,8,12,376,8.055479975919256e-05,0,1,2394832,1,1950,[],[0.31295890484175926]
1950-11-11,KBNRC01:000067824:mpeg21:a0186,Algemeen Handelsblad,12,12,531,0.00011085011811487159,1,1,2942184,2,1950,[0.05160792119051698],[0.08884114657682864]
1950-11-15,KBNRC01:000067827:mpeg21:a0090,Algemeen Handelsblad,5,6,30,1.1987734150417293e-05,1,0,937731,1,1950,[0.021274757899653527],[]
1950-11-17,KBNRC01:000067829:mpeg21:a0097,Algemeen Handelsblad,6,10,396,8.407800400517037e-05,0,1,2737672,1,1950,[],[0.5090671928558279]
1950-11-17,KBNRC01:000067829:mpeg21:a0127,Algemeen Handelsblad,8,10,184,5.6406870111532326e-05,0,3,1815450,3,1950,[],"[0.13720895645707676, 0.14145253242997605, 0.15338345864661654]"
1950-11-17,KBNRC01:000067829:mpeg21:a0129,Algemeen Handelsblad,8,10,620,0.00013106148813132532,0,2,3405008,2,1950,[],"[0.10299006639631977, 0.1738198559298539]"
1950-11-17,KBNRC01:000067829:mpeg21:a0134,Algemeen Handelsblad,8,10,763,0.00018349612301310736,0,1,3147998,1,1950,[],[0.19922661958489174]
1950-11-18,KBNRC01:000067830:mpeg21:a0138,Algemeen Handelsblad,8,12,42,9.173893109729154e-06,1,0,2375657,1,1950,[0.46899278810030237],[]
1950-11-22,KBNRC01:000067833:mpeg21:a0021,Algemeen Handelsblad,2,8,296,0.0004049109127594816,1,0,731025,1,1950,[0.10017851646660511],[]
1950-11-23,KBNRC01:000067834:mpeg21:a0128,Algemeen Handelsblad,8,10,51,1.3965623754047293e-05,0,1,1943967,1,1950,[],[0.1786326619742002]
1950-11-23,KBNRC01:000067834:mpeg21:a0164,Algemeen Handelsblad,10,10,115,3.6810460060330735e-05,1,1,3097600,2,1950,[0.08734375],[0.13196668388429753]
1950-11-24,KBNRC01:000067835:mpeg21:a0163,Algemeen Handelsblad,10,12,764,0.00016026205783194804,0,1,2958584,1,1950,[],[0.22457499939160086]
1950-11-25,KBNRC01:000067836:mpeg21:a0066,Algemeen Handelsblad,4,14,78,2.6463966256407332e-05,5,0,1738728,5,1950,"[0.01880685190553094, 0.06181760459370298, 0.041385426587712396, 0.05464396961456881, 0.05969478837402975]",[]
1950-11-25,KBNRC01:000067836:mpeg21:a0160,Algemeen Handelsblad,12,14,237,9.290401486464238e-05,1,0,1356420,1,1950,[0.18443623656389613],[]
1950-11-25,KBNRC01:000067836:mpeg21:a0182,Algemeen Handelsblad,14,14,250,4.0642529122810665e-05,0,1,3787152,1,1950,[],[0.28660059062852505]
1950-11-27,KBNRC01:000067837:mpeg21:a0150,Algemeen Handelsblad,10,10,816,0.00022001446810828267,1,0,2127237,1,1950,[0.047171518735336024],[]
1950-11-29,KBNRC01:000067839:mpeg21:a0143,Algemeen Handelsblad,8,8,747,8.241527279675952e-05,6,0,5358222,6,1950,"[0.018591241646949305, 0.0037400466050118864, 0.0073681157667599435, 0.028890366991139973, 0.04591261802889093, 0.19935605504960413]",[]
1950-11-30,KBNRC01:000067840:mpeg21:a0150,Algemeen Handelsblad,10,12,5,3.108678853143711e-07,4,2,10844432,6,1950,"[0.01358411394898322, 0.018645513199769245, 0.024631995479339076, 0.024980561453103307]","[0.016236535025531997, 0.026208288271806213]"
1950-12-01,KBNRC01:000067841:mpeg21:a0017,Algemeen Handelsblad,2,10,120,7.318764519361487e-05,1,0,987637,1,1950,[0.1521125676741556],[]
1950-12-01,KBNRC01:000067841:mpeg21:a0036,Algemeen Handelsblad,3,10,567,0.00011609243906528998,1,0,3083571,1,1950,[0.03312523045520924],[]
1950-12-01,KBNRC01:000067841:mpeg21:a0170,Algemeen Handelsblad,10,10,236,0.00011857032325485584,1,2,1611260,3,1950,[0.07733947345555651],"[0.06912230180107494, 0.09188337077814877]"
1950-12-02,KBNRC01:000067842:mpeg21:a0027,Algemeen Handelsblad,2,12,144,0.0003115466995521516,1,0,462210,1,1950,[0.20076588563639905],[]
1950-12-02,KBNRC01:000067842:mpeg21:a0120,Algemeen Handelsblad,8,12,365,0.0001143410992346038,1,1,3172764,2,1950,[0.1811442641179741],[0.1479643616732918]
1950-12-02,KBNRC01:000067842:mpeg21:a0185,Algemeen Handelsblad,12,12,195,3.293295862944848e-05,0,1,5308032,1,1950,[],[0.05234331669439823]
1950-12-02,KBNRC01:000067842:mpeg21:a0189,Algemeen Handelsblad,12,12,473,9.600290972032504e-05,0,1,2612214,1,1950,[],[0.41376319091774255]
1950-12-07,KBNRC01:000067846:mpeg21:a0084,Algemeen Handelsblad,6,8,242,4.714716774105061e-05,0,1,3986200,1,1950,[],[0.1603557272590437]
1950-12-08,KBNRC01:000067847:mpeg21:a0098,Algemeen Handelsblad,6,8,214,7.554933901389049e-05,3,0,1674240,3,1950,"[0.05598122133027523, 0.023491255733944953, 0.050960435779816515]",[]
1950-12-08,KBNRC01:000067847:mpeg21:a0112,Algemeen Handelsblad,6,8,1099,0.00017025097379219403,0,2,4365520,2,1950,[],"[0.22033663801792228, 0.21371474646777475]"
1950-12-09,KBNRC01:000067848:mpeg21:a0190,Algemeen Handelsblad,12,12,498,8.784114510986758e-05,0,1,3404349,1,1950,[],[0.40776283512648087]
1950-12-13,KBNRC01:000067851:mpeg21:a0060,Algemeen Handelsblad,4,8,1081,0.00028644859652112017,0,1,2507381,1,1950,[],[0.2822993394302661]
1950-12-13,KBNRC01:000067851:mpeg21:a0131,Algemeen Handelsblad,8,8,9,1.9898799129582308e-06,0,1,2336438,1,1950,[],[0.38728568872788405]
1950-12-16,KBNRC01:000067854:mpeg21:a0106,Algemeen Handelsblad,9,14,58,2.4932596016287e-05,1,1,1311912,2,1950,[0.08246894608784736],[0.06519949508808517]
1950-12-16,KBNRC01:000067854:mpeg21:a0127,Algemeen Handelsblad,10,14,349,0.00012925528585602743,1,0,1719575,1,1950,[0.049547126470203394],[]
1950-12-16,KBNRC01:000067854:mpeg21:a0184,Algemeen Handelsblad,14,14,1113,0.00014290083298474775,0,1,4578182,1,1950,[],[0.019312469447479372]
1950-12-18,KBNRC01:000067855:mpeg21:a0168,Algemeen Handelsblad,8,8,805,0.0001845454953934693,0,1,2934880,1,1950,[],[0.22458362863217576]
1950-12-19,KBNRC01:000067856:mpeg21:a0106,Algemeen Handelsblad,6,8,411,0.0001804682426388936,0,1,1617241,1,1950,[],[0.378867466258894]
1950-12-20,KBNRC01:000067857:mpeg21:a0086,Algemeen Handelsblad,5,6,444,0.00043574866331153283,1,1,817384,2,1950,[0.07254240357041489],[0.09591575073649594]
1950-12-21,KBNRC01:000067858:mpeg21:a0082,Algemeen Handelsblad,5,10,288,8.990282066978226e-05,3,1,2555219,4,1950,"[0.005119326366937628, 0.13687046002710532, 0.10516906770026366]",[0.01947191219226219]
1950-12-21,KBNRC01:000067858:mpeg21:a0106,Algemeen Handelsblad,6,10,454,3.789226844151604e-05,2,0,7419042,2,1950,"[0.02402533912060344, 0.048839998479588066]",[]
1950-12-21,KBNRC01:000067858:mpeg21:a0167,Algemeen Handelsblad,10,10,165,1.316626486950077e-05,13,4,9045205,17,1950,"[0.004332019008966629, 0.0036580707678819883, 0.0046207907946807176, 0.021130532696605548, 0.00579345631193544, 0.009959973267604217, 0.008364652874091853, 0.00803917655818746, 0.009897288121164749, 0.02646208681837504, 0.022493243657827545, 0.05520626674575092, 0.023481170410178654]","[0.01552402626585025, 0.026821724880751734, 0.009162865849917165, 0.012367878892739301]"
1950-12-22,KBNRC01:000067859:mpeg21:a0081,Algemeen Handelsblad,6,8,445,0.00013116829983481635,0,1,2202980,1,1950,[],[0.18874206756302825]
1950-12-22,KBNRC01:000067859:mpeg21:a0121,Algemeen Handelsblad,8,8,648,8.764310645039738e-05,2,0,5329242,2,1950,"[0.0006464333952183068, 0.012452052280605759]",[]
1950-12-23,KBNRC01:000067860:mpeg21:a0077,Algemeen Handelsblad,7,18,2092,0.0002855306912736252,1,0,5137156,1,1950,[0.06046633584808404],[]
1950-12-23,KBNRC01:000067860:mpeg21:a0090,Algemeen Handelsblad,8,18,143,2.5791385208406115e-05,0,1,3174843,1,1950,[],[0.05558196106075167]
1950-12-27,KBNRC01:000067861:mpeg21:a0094,Algemeen Handelsblad,6,6,285,4.918503842904713e-05,0,1,2983009,1,1950,[],[0.415239779698955]
1950-12-28,KBNRC01:000067862:mpeg21:a0142,Algemeen Handelsblad,7,8,977,0.00027818304615275977,0,2,2736804,2,1950,[],"[0.07639056359169308, 0.13881556735520703]"
1950-12-28,KBNRC01:000067862:mpeg21:a0150,Algemeen Handelsblad,8,8,1107,0.0002636082709654897,6,10,2797977,16,1950,"[0.0011204523839902902, 0.0013509760802179575, 0.002284150298590732, 0.0008498997668672759, 0.0014446151630267154, 0.0023667099479373847]","[0.0015393264490737414, 0.0021937278254967785, 0.0024960891386884166, 0.0020107384728323355, 0.003423544939790427, 0.0027502013061579847, 0.0017887924025108142, 0.0029171076102484043, 0.0020386157570273095, 0.002882082304464976]"
1950-12-28,KBNRC01:000067862:mpeg21:a0162,Algemeen Handelsblad,8,8,83,1.3284548629450725e-05,0,1,3224532,1,1950,[],[0.2590375905712829]
1950-12-28,KBNRC01:000067862:mpeg21:a0164,Algemeen Handelsblad,8,8,403,0.00025020705720490776,1,0,1298298,1,1950,[0.23406028508092902],[]
1950-12-29,KBNRC01:000067863:mpeg21:a0111,Algemeen Handelsblad,6,8,933,0.00015213073525126766,5,0,5542060,5,1950,"[0.024543942144256828, 0.02642212462513939, 0.028734802582433248, 0.02637936074311718, 0.03159691522646814]",[]
1950-12-30,KBNRC01:000067864:mpeg21:a0248,Algemeen Handelsblad,16,16,221,2.4403122804685136e-05,2,1,4911318,3,1950,"[0.042860999837518156, 0.20704299741942997]",[0.05622502961526824]
1951-01-04,KBNRC01:000087834:mpeg21:a0056,Algemeen Handelsblad,4,8,114,7.606298014756218e-05,0,2,982464,2,1951,[],"[0.09110969969383102, 0.13354178880854667]"
1951-01-04,KBNRC01:000087834:mpeg21:a0122,Algemeen Handelsblad,8,8,781,7.595053160023492e-05,0,4,5832162,4,1951,[],"[0.03131703131703132, 0.02401647965197126, 0.2055354429455149, 0.10983285443717099]"
1951-01-06,KBNRC01:000087837:mpeg21:a0107,Algemeen Handelsblad,6,10,428,8.175763636381002e-05,1,1,2983365,2,1951,[0.038406966629963145],[0.023832149267689336]
1951-01-06,KBNRC01:000087837:mpeg21:a0175,Algemeen Handelsblad,10,10,104,2.4323138508112234e-05,2,2,1648908,4,1951,"[0.006486110807880125, 0.09374689188238519]","[0.009374689188238519, 0.10727463266598258]"
1951-01-09,KBNRC01:000087840:mpeg21:a0103,Algemeen Handelsblad,6,6,855,7.931054186446375e-05,2,0,7485100,2,1951,"[0.19806949806949806, 0.2672566832774445]",[]
1951-01-13,KBNRC01:000087845:mpeg21:a0148,Algemeen Handelsblad,10,10,8,1.407684408417108e-06,2,2,2951124,4,1951,"[0.010521414891410865, 0.11145414425147843]","[0.011978486840946026, 0.0450445321850251]"
1951-01-16,KBNRC01:000087849:mpeg21:a0066,Algemeen Handelsblad,3,6,291,0.00017142655167538527,2,0,1347216,2,1951,"[0.14058992767306802, 0.29329817935653973]",[]
1951-01-16,KBNRC01:000087849:mpeg21:a0078,Algemeen Handelsblad,4,6,32,7.024309378682277e-06,2,0,2368593,2,1951,"[0.028319344015624467, 0.1022075130678846]",[]
1951-01-16,KBNRC01:000087849:mpeg21:a0084,Algemeen Handelsblad,4,6,585,9.711406869102187e-05,1,1,3422217,2,1951,[0.05626615728926599],[0.08950075345894197]
1951-01-16,KBNRC01:000087849:mpeg21:a0108,Algemeen Handelsblad,6,6,506,3.2080216263769375e-05,0,3,7992409,3,1951,[],"[0.008443011362406503, 0.016197369278774396, 0.022055427844095567]"
1951-01-17,KBNRC01:000087850:mpeg21:a0097,Algemeen Handelsblad,6,6,52,1.5219880441985327e-05,0,2,1869384,2,1951,[],"[0.03324089646642958, 0.2573949493523]"
1951-01-19,KBNRC01:000087853:mpeg21:a0101,Algemeen Handelsblad,6,8,311,6.145477481863925e-05,3,0,3642600,3,1951,"[0.016819853950474934, 0.022014495140833472, 0.013177400757700544]",[]
1951-01-19,KBNRC01:000087853:mpeg21:a0127,Algemeen Handelsblad,8,8,368,4.3495085409928177e-05,2,0,5614704,2,1951,"[0.021529006693852427, 0.32447836965225596]",[]
1951-01-23,KBNRC01:000087857:mpeg21:a0058,Algemeen Handelsblad,4,6,848,7.375731963117166e-05,2,0,7719168,2,1951,"[0.2379707243060392, 0.3209976774699035]",[]
1951-01-24,KBNRC01:000087858:mpeg21:a0075,Algemeen Handelsblad,5,8,84,5.8511549761983376e-05,0,2,967428,2,1951,[],"[0.03590551441554307, 0.3279716940175393]"
1951-01-25,KBNRC01:000087859:mpeg21:a0133,Algemeen Handelsblad,8,8,347,6.584605155195538e-05,4,2,3044496,6,1951,"[0.03819088611054178, 0.020280532475654426, 0.045579958062024056, 0.21927570277642014]","[0.031459394264272314, 0.15040650406504066]"
1951-01-31,KBNRC01:000087868:mpeg21:a0060,Algemeen Handelsblad,3,6,656,0.0002133306276765921,2,0,2083264,2,1951,"[0.12277848606801635, 0.42627290636232373]",[]
1951-02-03,KBNRC01:000087880:mpeg21:a0156,Algemeen Handelsblad,12,12,65,1.022118165351358e-05,2,0,3676923,2,1951,"[0.01457523043044415, 0.1397684966478765]",[]
